PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
9789344,03/20/2012 15:04:56,932667,09/07/2011 12:07:46,13,0,Server changes url containing se to .se,"okey, got this problem on our server, when i browse to styrelsen.domain.se it changes the url to www.styre.se (?)

if i then change the adress and browse to styrels.domain.se it gets me to styrels.domain.se, if i browse to ls.domain.se/se.domain.se it gets me right, but if i try lse.domain.se i get to www..se. 

I dont understand what is going on, its only urls containing se with something infront of it. 
I know its not anything in my php code since that worked before we changed the servers. I think its gotta be something in apaches config. 

Heres the config from the specified site
 
(i've changed the websites name to domain and ip address to 11.11...)


The server is a Mac OS X server using Apache

    <VirtualHost 11.11.11.11:11>
	ServerName www.domän.se
	ServerAdmin admin@example.com
	DocumentRoot ""/Library/WebServer/Documents/domän""
	DirectoryIndex index.html index.php /wiki/ default.html
	CustomLog /var/log/apache2/access_log combinedvhost
	ErrorLog /var/log/apache2/error_log
	
	<IfModule mod_ssl.c>
		SSLEngine Off
		SSLCipherSuite ""ALL:!aNULL:!ADH:!eNULL:!LOW:!EXP:RC4+RSA:+HIGH:+MEDIUM""
		SSLProtocol -ALL +SSLv3 +TLSv1
		SSLProxyEngine On
		SSLProxyProtocol -ALL +SSLv3 +TLSv1
	</IfModule>
	
	<Directory ""/Library/WebServer/Documents/domän"">
		Options All -MultiViews -ExecCGI -Indexes
		AllowOverride All
		<IfModule mod_dav.c>
			DAV Off
		</IfModule>
	</Directory>

</VirtualHost>
",apache,url,domain,rewrite,,,open,0,155,7,"Server changes url containing se to .se okey, got this problem on our server, when i browse to styrelsen.domain.se it changes the url to www.styre.se (?)

if i then change the adress and browse to styrels.domain.se it gets me to styrels.domain.se, if i browse to ls.domain.se/se.domain.se it gets me right, but if i try lse.domain.se i get to www..se. 

I dont understand what is going on, its only urls containing se with something infront of it. 
I know its not anything in my php code since that worked before we changed the servers. I think its gotta be something in apaches config. 

Heres the config from the specified site
 
(i've changed the websites name to domain and ip address to 11.11...)


The server is a Mac OS X server using Apache

    <VirtualHost 11.11.11.11:11>
	ServerName www.domän.se
	ServerAdmin admin@example.com
	DocumentRoot ""/Library/WebServer/Documents/domän""
	DirectoryIndex index.html index.php /wiki/ default.html
	CustomLog /var/log/apache2/access_log combinedvhost
	ErrorLog /var/log/apache2/error_log
	
	<IfModule mod_ssl.c>
		SSLEngine Off
		SSLCipherSuite ""ALL:!aNULL:!ADH:!eNULL:!LOW:!EXP:RC4+RSA:+HIGH:+MEDIUM""
		SSLProtocol -ALL +SSLv3 +TLSv1
		SSLProxyEngine On
		SSLProxyProtocol -ALL +SSLv3 +TLSv1
	</IfModule>
	
	<Directory ""/Library/WebServer/Documents/domän"">
		Options All -MultiViews -ExecCGI -Indexes
		AllowOverride All
		<IfModule mod_dav.c>
			DAV Off
		</IfModule>
	</Directory>

</VirtualHost>
",4
2239931,02/10/2010 19:59:58,42645,12/02/2008 22:36:48,693,34,Apache Internal Server Error without log entry,"Are there cases where the Apache2 HTTP Server responds with an internal server error (Response code 500), yet does NOT write an entry into the server's error log file?
I experience such a case and have no idea what's going on. I already checked that the server generally logs errors by requesting a badly formed php script.


 ",apache,,,,,,open,0,57,7,"Apache Internal Server Error without log entry Are there cases where the Apache2 HTTP Server responds with an internal server error (Response code 500), yet does NOT write an entry into the server's error log file?
I experience such a case and have no idea what's going on. I already checked that the server generally logs errors by requesting a badly formed php script.


 ",1
11464394,07/13/2012 05:02:09,1522600,07/13/2012 04:53:20,1,0,ssl doesn't work after i switched from mod prefork.c to worker.c,"I recently switched from mod prefork.c to worker.c and if i try access ssl page, it throws me error 500. If i switch back to prefork.c (by commenting line HTTPD=/usr/sbin/httpd.worker in /etc/sysconfig/httpd + restart), ssl works again. What i missed in configuration? I use centos 6 with ispconfig",apache,centos,configuration-files,,,07/16/2012 00:04:40,off topic,1,48,11,"ssl doesn't work after i switched from mod prefork.c to worker.c I recently switched from mod prefork.c to worker.c and if i try access ssl page, it throws me error 500. If i switch back to prefork.c (by commenting line HTTPD=/usr/sbin/httpd.worker in /etc/sysconfig/httpd + restart), ssl works again. What i missed in configuration? I use centos 6 with ispconfig",3
7163036,08/23/2011 14:54:36,862439,07/25/2011 22:17:14,1,0,500 Internal Server Error on directory index,"localhost/index.html works but localhost/ doesnt.

Apache cant redirect to index if I don't specify it!

Checked DirectoryIndex index.php index.html, there is no rewrite on the root and the error.log says: ""Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.""

So I tried to set LogLevel debug but my logs didn't change a bit. Same thing. I already set this apache loglevel to debug some time ago and it worked, cant remember what I did exactly!

Is anyone able to help?
",apache,debugging,index,backtrace,,08/24/2011 23:33:46,off topic,1,95,7,"500 Internal Server Error on directory index localhost/index.html works but localhost/ doesnt.

Apache cant redirect to index if I don't specify it!

Checked DirectoryIndex index.php index.html, there is no rewrite on the root and the error.log says: ""Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.""

So I tried to set LogLevel debug but my logs didn't change a bit. Same thing. I already set this apache loglevel to debug some time ago and it worked, cant remember what I did exactly!

Is anyone able to help?
",4
7606211,09/30/2011 05:15:33,960730,09/23/2011 08:45:05,1,0,I am getting error while i am exposing java class using apache cxf,"java.lang.RuntimeException: org.apache.cxf.service.factory.ServiceConstructionException
	at org.apache.cxf.frontend.AbstractServiceFactory.createService(AbstractServiceFactory.java:80)
	at org.apache.cxf.tools.java2wsdl.processor.JavaToWSDLProcessor.process(JavaToWSDLProcessor.java:101)
	at org.apache.cxf.tools.java2ws.JavaToWSContainer.processWSDL(JavaToWSContainer.java:110)
	at org.apache.cxf.tools.java2ws.JavaToWSContainer.execute(JavaToWSContainer.java:75)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:103)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:58)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:40)
	at org.apache.cxf.tools.java2ws.JavaToWS.run(JavaToWS.java:77)
	at org.apache.cxf.tools.java2ws.JavaToWS.main(JavaToWS.java:45)
Caused by: org.apache.cxf.service.factory.ServiceConstructionException
	at org.apache.cxf.jaxb.JAXBDataBinding.initialize(JAXBDataBinding.java:292)
	at org.apache.cxf.service.factory.AbstractServiceFactoryBean.initializeDataBindings(AbstractServiceFactoryBean.java:86)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.buildServiceFromClass(ReflectionServiceFactoryBean.java:438)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.initializeServiceModel(ReflectionServiceFactoryBean.java:501)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.create(ReflectionServiceFactoryBean.java:241)
	at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpoint(AbstractWSDLBasedEndpointFactory.java:101)
	at org.apache.cxf.frontend.AbstractServiceFactory.createService(AbstractServiceFactory.java:78)",apache,apache-cxf,,,,11/21/2011 21:08:59,too localized,1,20,13,"I am getting error while i am exposing java class using apache cxf java.lang.RuntimeException: org.apache.cxf.service.factory.ServiceConstructionException
	at org.apache.cxf.frontend.AbstractServiceFactory.createService(AbstractServiceFactory.java:80)
	at org.apache.cxf.tools.java2wsdl.processor.JavaToWSDLProcessor.process(JavaToWSDLProcessor.java:101)
	at org.apache.cxf.tools.java2ws.JavaToWSContainer.processWSDL(JavaToWSContainer.java:110)
	at org.apache.cxf.tools.java2ws.JavaToWSContainer.execute(JavaToWSContainer.java:75)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:103)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:58)
	at org.apache.cxf.tools.common.toolspec.ToolRunner.runTool(ToolRunner.java:40)
	at org.apache.cxf.tools.java2ws.JavaToWS.run(JavaToWS.java:77)
	at org.apache.cxf.tools.java2ws.JavaToWS.main(JavaToWS.java:45)
Caused by: org.apache.cxf.service.factory.ServiceConstructionException
	at org.apache.cxf.jaxb.JAXBDataBinding.initialize(JAXBDataBinding.java:292)
	at org.apache.cxf.service.factory.AbstractServiceFactoryBean.initializeDataBindings(AbstractServiceFactoryBean.java:86)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.buildServiceFromClass(ReflectionServiceFactoryBean.java:438)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.initializeServiceModel(ReflectionServiceFactoryBean.java:501)
	at org.apache.cxf.service.factory.ReflectionServiceFactoryBean.create(ReflectionServiceFactoryBean.java:241)
	at org.apache.cxf.frontend.AbstractWSDLBasedEndpointFactory.createEndpoint(AbstractWSDLBasedEndpointFactory.java:101)
	at org.apache.cxf.frontend.AbstractServiceFactory.createService(AbstractServiceFactory.java:78)",2
805487,04/30/2009 05:46:29,96723,04/27/2009 19:25:21,143,5,Where to start with FastCGI and C++,"Anyone have any links or resource regarding writing a proper C++ FastCGI application?  (on top of Apache using mod_fastcgi). 


",apache,fastcgi,c++,,,10/26/2011 14:03:46,not constructive,1,21,7,"Where to start with FastCGI and C++ Anyone have any links or resource regarding writing a proper C++ FastCGI application?  (on top of Apache using mod_fastcgi). 


",3
11510506,07/16/2012 18:40:59,1529746,07/16/2012 18:31:58,1,0,How to host an apache server on the web?,I have already installed apache on my computer. Now I want to know how to host my server on the web so that others can connect to my server and view my sites.,apache,web-hosting,server,,,07/16/2012 22:57:58,off topic,1,33,9,How to host an apache server on the web? I have already installed apache on my computer. Now I want to know how to host my server on the web so that others can connect to my server and view my sites.,3
9993017,04/03/2012 12:13:32,49886,12/29/2008 16:27:41,1137,23,Apache rewrite rule for a destination containing a hash mark,"I'm trying to issue a redirect where the destination contains a fragment-identifier part. 
I tried with this rule:

    RewriteRule   ^/foo/bar/([^/]+)/(.*)$  /cgi/script#foobar::$1.$2  [R,L]

However the `#` is converted into `%23` and the web application cannot correctly parse this url. How can I force apache to keep the `#` character ? ",apache,mod-rewrite,fragment-identifier,,,,open,0,56,10,"Apache rewrite rule for a destination containing a hash mark I'm trying to issue a redirect where the destination contains a fragment-identifier part. 
I tried with this rule:

    RewriteRule   ^/foo/bar/([^/]+)/(.*)$  /cgi/script#foobar::$1.$2  [R,L]

However the `#` is converted into `%23` and the web application cannot correctly parse this url. How can I force apache to keep the `#` character ? ",3
3050935,06/16/2010 05:36:50,209537,11/12/2009 11:57:17,1,1,Redirect with htaccess for images onto another server without redirect looping,"I currently have a host where my main site is hosted on. I have set up nginx on another server to mirror/cache files being requested if it doesn't have it already, in particular images and flv videos.

For example:

www.domain.com is my main site.

www.domain.com/video/video.flv

www.domain.com/images/1.png

I would like to ask apache to redirect it to imgserv.domain.com (imgserv.domain.com points to another server IP)

imgserv.domain.com/video/video.flv

imgserv.domain.com/images/1.png

Basically redirect everything with certain filetypes and preserving the structure of the URL, like flv etc.

I tried something but I am getting a redirect looping error. Could someone help me out?

Thank you!",apache,.htaccess,mod-rewrite,redirect,infinite-loop,,open,0,89,11,"Redirect with htaccess for images onto another server without redirect looping I currently have a host where my main site is hosted on. I have set up nginx on another server to mirror/cache files being requested if it doesn't have it already, in particular images and flv videos.

For example:

www.domain.com is my main site.

www.domain.com/video/video.flv

www.domain.com/images/1.png

I would like to ask apache to redirect it to imgserv.domain.com (imgserv.domain.com points to another server IP)

imgserv.domain.com/video/video.flv

imgserv.domain.com/images/1.png

Basically redirect everything with certain filetypes and preserving the structure of the URL, like flv etc.

I tried something but I am getting a redirect looping error. Could someone help me out?

Thank you!",5
8377023,12/04/2011 17:10:38,247298,10/13/2009 19:35:37,22,0,mod_rewrite with between 1 and 3 variables,"I am trying to rewrite:

/test or /test/
to
/index.php?section=test

and

/test/this or /test/this/
to
/index.php?section=test&category=this

and

/test/this/code or /test/this/code/
to
/index.php?section=test&category=this&filename=code

I also want to ignore paths to images, css or js files.

This is my code:

    RewriteEngine On
    RewriteRule \.(jpg|jpeg|png|css|js)$ - [NC,S=2]
    RewriteRule ([^/]*)/([^/]*)/([^/]*)/$ index.php?section=$1&category=$2&filename=$3 [L]
    RewriteRule ([^/]*)/([^/]*)/([^/]*)$ index.php?section=$1&category=$2&filename=$3 [L]
    RewriteRule ([^/]*)/([^/]*)/$ index.php?section=$1&category=$2 [L]
    RewriteRule ([^/]*)/([^/]*)$ index.php?section=$1&category=$2 [L]
    RewriteRule ([^/]*)/$ index.php?section=$1 [L]
    RewriteRule ([^/]*)$ index.php?section=$1 [L]

Do you have any idea what is wrong with it?",apache,mod-rewrite,,,,12/05/2011 20:01:59,off topic,1,88,7,"mod_rewrite with between 1 and 3 variables I am trying to rewrite:

/test or /test/
to
/index.php?section=test

and

/test/this or /test/this/
to
/index.php?section=test&category=this

and

/test/this/code or /test/this/code/
to
/index.php?section=test&category=this&filename=code

I also want to ignore paths to images, css or js files.

This is my code:

    RewriteEngine On
    RewriteRule \.(jpg|jpeg|png|css|js)$ - [NC,S=2]
    RewriteRule ([^/]*)/([^/]*)/([^/]*)/$ index.php?section=$1&category=$2&filename=$3 [L]
    RewriteRule ([^/]*)/([^/]*)/([^/]*)$ index.php?section=$1&category=$2&filename=$3 [L]
    RewriteRule ([^/]*)/([^/]*)/$ index.php?section=$1&category=$2 [L]
    RewriteRule ([^/]*)/([^/]*)$ index.php?section=$1&category=$2 [L]
    RewriteRule ([^/]*)/$ index.php?section=$1 [L]
    RewriteRule ([^/]*)$ index.php?section=$1 [L]

Do you have any idea what is wrong with it?",2
6892490,07/31/2011 21:39:20,774457,05/28/2011 15:46:03,1,0,Problems disabling Apache SELinux Protection,"I'm having problems disabling Apache SELinux Protection using Linux Fedora 2.6.35.13-92.fc14.i686. I Followed these instructions:

    # vim /etc/selinux/targeted/booleans
append to it:

    httpd_disable_trans=1
then i save and close the file. Then i type:

    # setsebool httpd_disable_trans 1
And get this error:

    Could not change active booleans: Invalid boolean",apache,selinux,,,,11/24/2011 22:23:54,off topic,1,56,5,"Problems disabling Apache SELinux Protection I'm having problems disabling Apache SELinux Protection using Linux Fedora 2.6.35.13-92.fc14.i686. I Followed these instructions:

    # vim /etc/selinux/targeted/booleans
append to it:

    httpd_disable_trans=1
then i save and close the file. Then i type:

    # setsebool httpd_disable_trans 1
And get this error:

    Could not change active booleans: Invalid boolean",2
6908699,08/02/2011 07:38:44,766149,05/23/2011 14:10:33,92,4,Cache control header depending on mime-type,"I set the max-age using

    ExpiresActive On
    ExpiresByType image/gif A36000
    ExpiresByType image/png A36000
    ExpiresByType application/x-javascript A36000
    ExpiresByType application/javascript A36000
    ExpiresByType text/css A36000

However, I additionally want to have `Cache-control: public` be set for these mime-types to allow caching of these types by proxies.

I am aware of

    <FilesMatch ""\.(jpg|gif|png|js|css)$"">
        Header append Cache-Control ""public""
    </FilesMatch>

but I want to have it depending on the mime type which the application server behind Apache is correctly setting, and not the file name or extension which might change.",apache,apache2,http-headers,mod-expires,,02/01/2012 14:16:25,off topic,1,112,6,"Cache control header depending on mime-type I set the max-age using

    ExpiresActive On
    ExpiresByType image/gif A36000
    ExpiresByType image/png A36000
    ExpiresByType application/x-javascript A36000
    ExpiresByType application/javascript A36000
    ExpiresByType text/css A36000

However, I additionally want to have `Cache-control: public` be set for these mime-types to allow caching of these types by proxies.

I am aware of

    <FilesMatch ""\.(jpg|gif|png|js|css)$"">
        Header append Cache-Control ""public""
    </FilesMatch>

but I want to have it depending on the mime type which the application server behind Apache is correctly setting, and not the file name or extension which might change.",4
6892546,07/31/2011 21:49:18,128804,06/25/2009 12:27:25,40,5,How to give a 404 error for a http request to an ip address,"Let's say I run an Apache web server serving ""www.example.com"" and ""www.another-example.com"" at the ip address of 1.2.3.4.

How do I accept http traffic at ""http://www.example.com"" and ""http://www.another-example.com"" while also returning a 404 error for http requests to ""http://1.2.3.4""?

Does your solution work with multiple subdomains and multiple virtual hosts?",apache,ip-address,http-status-code-404,,,08/01/2011 04:43:20,off topic,1,48,14,"How to give a 404 error for a http request to an ip address Let's say I run an Apache web server serving ""www.example.com"" and ""www.another-example.com"" at the ip address of 1.2.3.4.

How do I accept http traffic at ""http://www.example.com"" and ""http://www.another-example.com"" while also returning a 404 error for http requests to ""http://1.2.3.4""?

Does your solution work with multiple subdomains and multiple virtual hosts?",3
8457942,12/10/2011 16:21:08,1047079,11/15/2011 07:50:29,1,0,how to setup apache2.2 mod_rewrite/mod_proxy to be able to auth each request,"I have internal service at service.domain

I have internal auth server at auth.domain

I want to configure Apache mod_proxy (and/or, may be something else) to be able to

1. On first user request to domain/service - authenticate user with auth.domain server which uses SQL DB (give it some secret key, e.g. session on auth.domain id)
2. On next user requests - check session on auth.domain, and if it's valid - redirect
to service.domain

Questions:

1. Is it possible to configure apache+mod_proxy+?? to build such configuration without auth server? How?

2. If not - how to realize step 2: just redirect to auth.domain will not work? I feel here must be some kind of proxy... But I couldn't understand this clearly.

thanx!




  
   
",apache,authentication,mod-proxy,,,12/10/2011 17:42:45,off topic,1,117,12,"how to setup apache2.2 mod_rewrite/mod_proxy to be able to auth each request I have internal service at service.domain

I have internal auth server at auth.domain

I want to configure Apache mod_proxy (and/or, may be something else) to be able to

1. On first user request to domain/service - authenticate user with auth.domain server which uses SQL DB (give it some secret key, e.g. session on auth.domain id)
2. On next user requests - check session on auth.domain, and if it's valid - redirect
to service.domain

Questions:

1. Is it possible to configure apache+mod_proxy+?? to build such configuration without auth server? How?

2. If not - how to realize step 2: just redirect to auth.domain will not work? I feel here must be some kind of proxy... But I couldn't understand this clearly.

thanx!




  
   
",3
357939,12/10/2008 23:09:35,43040,12/04/2008 00:20:21,94,3,Example of using AuthType Digest to authenticate a user once across sub-domains?,"I have a domain that will be accessed by a small, private group of people. So I want to control access via authentication.

The domain has a collection of applications installed that each have their own sub-domain. Eg: domain.com, app1.domain.com, app2.domain.com, app3.domain.com

I'd love to have a single sign-on solution so they don't have to authenticate themselves for each application. Also, the applications are written in different languages (PHP, Python and Perl) so authenticating users through an Apache module is ideal.

I am new to digest authentication, but it seems like a good solution. I have used `htdigest` to create my users. I have configured my domain and sub-domains (See below).

If I go to the domain or any of the sub-domains it will prompt for a username and password. If I enter a correct username and password, it will authenticate me and the page will load. However, if I go to another sub-domain, it will ask for me to enter a username and password again. If I enter the same username and password, it will work.

So the password file is OK, and authentication is OK, but the problem seems to lie in the configuration of the `AuthDigestDomain`.

I have searched all over the net to find an example of using Digest authentication on multiple domains, but I cannot find a specific example that solves my problem.

I am hoping someone here can assist. Do I put the same authentication information in every `Directory`? Should I be using `Directory` or `Location` or `Files`? Have I missed something all-together?

Thanks in advance!

Below is an example of my Apache config for domain.com:

    <Directory /var/www>
      AuthType Digest
      AuthName ""realm""
      AuthDigestAlgorithm MD5
      AuthDigestDomain / http://domain.com/ http://app1.domain.com/ http://app2.domain.com/ http://app3.domain.com/
      AuthDigestNcCheck Off
      AuthDigestNonceLifetime 0
      AuthDigestQop auth
      AuthDigestProvider file
      AuthUserFile /etc/apache2/.htpasswd-digest
      AuthGroupFile /dev/null
      Require valid-user
    </Directory>

And here is an example of app1.domain.com:

    <Directory /var/lib/app1>
      AuthType Digest
      AuthName ""realm""
      AuthDigestAlgorithm MD5
      AuthDigestDomain / http://domain.com/ http://app1.domain.com/ http://app2.domain.com/ http://app3.domain.com/
      AuthDigestNcCheck Off
      AuthDigestNonceLifetime 0
      AuthDigestQop auth
      AuthDigestProvider file
      AuthUserFile /etc/apache2/.htpasswd-digest
      AuthGroupFile /dev/null
      Require valid-user
    </Directory>",apache,digest,sso,authentication,subdomain,,open,0,449,12,"Example of using AuthType Digest to authenticate a user once across sub-domains? I have a domain that will be accessed by a small, private group of people. So I want to control access via authentication.

The domain has a collection of applications installed that each have their own sub-domain. Eg: domain.com, app1.domain.com, app2.domain.com, app3.domain.com

I'd love to have a single sign-on solution so they don't have to authenticate themselves for each application. Also, the applications are written in different languages (PHP, Python and Perl) so authenticating users through an Apache module is ideal.

I am new to digest authentication, but it seems like a good solution. I have used `htdigest` to create my users. I have configured my domain and sub-domains (See below).

If I go to the domain or any of the sub-domains it will prompt for a username and password. If I enter a correct username and password, it will authenticate me and the page will load. However, if I go to another sub-domain, it will ask for me to enter a username and password again. If I enter the same username and password, it will work.

So the password file is OK, and authentication is OK, but the problem seems to lie in the configuration of the `AuthDigestDomain`.

I have searched all over the net to find an example of using Digest authentication on multiple domains, but I cannot find a specific example that solves my problem.

I am hoping someone here can assist. Do I put the same authentication information in every `Directory`? Should I be using `Directory` or `Location` or `Files`? Have I missed something all-together?

Thanks in advance!

Below is an example of my Apache config for domain.com:

    <Directory /var/www>
      AuthType Digest
      AuthName ""realm""
      AuthDigestAlgorithm MD5
      AuthDigestDomain / http://domain.com/ http://app1.domain.com/ http://app2.domain.com/ http://app3.domain.com/
      AuthDigestNcCheck Off
      AuthDigestNonceLifetime 0
      AuthDigestQop auth
      AuthDigestProvider file
      AuthUserFile /etc/apache2/.htpasswd-digest
      AuthGroupFile /dev/null
      Require valid-user
    </Directory>

And here is an example of app1.domain.com:

    <Directory /var/lib/app1>
      AuthType Digest
      AuthName ""realm""
      AuthDigestAlgorithm MD5
      AuthDigestDomain / http://domain.com/ http://app1.domain.com/ http://app2.domain.com/ http://app3.domain.com/
      AuthDigestNcCheck Off
      AuthDigestNonceLifetime 0
      AuthDigestQop auth
      AuthDigestProvider file
      AuthUserFile /etc/apache2/.htpasswd-digest
      AuthGroupFile /dev/null
      Require valid-user
    </Directory>",5
5530850,04/03/2011 16:27:19,509670,11/16/2010 15:17:24,395,33,"SLASH ""/"" in front of relative urls in RewriteRule: Correct Syntax?","
Given:

    RewriteCond %{HTTP_HOST} ^website.com$  
    RewriteRule ^$ /de/home [L]


Question: examine the slash in front of de:

 `/de/home`

`de/home`

What is the difference here and which is more advisable to use?",apache,url,mod-rewrite,apache2,folder,,open,0,35,11,"SLASH ""/"" in front of relative urls in RewriteRule: Correct Syntax? 
Given:

    RewriteCond %{HTTP_HOST} ^website.com$  
    RewriteRule ^$ /de/home [L]


Question: examine the slash in front of de:

 `/de/home`

`de/home`

What is the difference here and which is more advisable to use?",5
8331295,11/30/2011 18:54:21,1004781,10/20/2011 08:42:51,30,1,Multiple virtual hosts on localhost for development,"I'm using Xampp (Apace 2.2.20) on mac os lion for development.  I have a number of CMS projects and i want to access them by going to cms1.localhost, cms2.localhost, cms3.localhost etc

Currently, with the setup I have below, everything goes to whatever is in the first virtual hosts directive ie (/Applications/XAMPP/migration/trunk).

Can anyone please point me in the right direction.  I can't think what else to do in terms of debug etc so that help would be useful too.  Thanks a lot.

    <VirtualHost *:80>
    ServerName localhost
    DocumentRoot ""/Applications/XAMPP/migration/trunk""
    </Virtualhost>

    <VirtualHost *:80>
    ServerName rix.localhost
    DocumentRoot ""/Applications/XAMPP/projects/giving""
    </Virtualhost>

In /etc/hosts I have 

    127.0.0.1 localhost
    127.0.0.1 rix.localhost
",apache,localhost,virtualhost,httpd.conf,xammp,11/30/2011 19:43:41,off topic,1,135,7,"Multiple virtual hosts on localhost for development I'm using Xampp (Apace 2.2.20) on mac os lion for development.  I have a number of CMS projects and i want to access them by going to cms1.localhost, cms2.localhost, cms3.localhost etc

Currently, with the setup I have below, everything goes to whatever is in the first virtual hosts directive ie (/Applications/XAMPP/migration/trunk).

Can anyone please point me in the right direction.  I can't think what else to do in terms of debug etc so that help would be useful too.  Thanks a lot.

    <VirtualHost *:80>
    ServerName localhost
    DocumentRoot ""/Applications/XAMPP/migration/trunk""
    </Virtualhost>

    <VirtualHost *:80>
    ServerName rix.localhost
    DocumentRoot ""/Applications/XAMPP/projects/giving""
    </Virtualhost>

In /etc/hosts I have 

    127.0.0.1 localhost
    127.0.0.1 rix.localhost
",5
10273433,04/23/2012 00:27:46,1350275,04/23/2012 00:23:04,1,0,Request exceeded limit 10,"on apache server,when lots of connections,there are many error in error_log like this:
[Sun Apr 22 08:43:42 2012] [error] [client 41.251.*.*] Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.

but there is no such errors when connections are little.

Any one can give me some hints?",apache,,,,,04/25/2012 11:40:41,off topic,1,63,4,"Request exceeded limit 10 on apache server,when lots of connections,there are many error in error_log like this:
[Sun Apr 22 08:43:42 2012] [error] [client 41.251.*.*] Request exceeded the limit of 10 internal redirects due to probable configuration error. Use 'LimitInternalRecursion' to increase the limit if necessary. Use 'LogLevel debug' to get a backtrace.

but there is no such errors when connections are little.

Any one can give me some hints?",1
9064600,01/30/2012 13:26:39,988410,10/10/2011 21:06:06,36,2,Excluding password protected directories in .htaccess file,"I have a basic .htaccess file that I have in my public_html directory. It is used to rewrite all URLs from mydomain.com to www.mydomain.com.

For some reason, even when I add my password protected directory to my list of directories to not 
rewrite at the top of the file, it throws me to www.mydomain.com/401.shtml when I fail to type in ""www."" in the URL.

**public_html .htaccess file:**

    RewriteEngine On
    
    #directories to not rewrite
    RewriteRule ^(directory1|directory2) - [L]
    
    #force http://www. to make sure SESSION data is always the same
    RewriteCond %{HTTPS} off
    RewriteCond %{HTTP_HOST} !^www\.
    RewriteRule ^(.*)$ http://www.mydomain.com/$1 [R,L]
    
    #force https://www. to make sure SESSION data is always the same
    RewriteCond %{HTTPS} on
    RewriteCond %{HTTP_HOST} !^www\.
    RewriteRule ^(.*)$ https://www.mydomain.com/$1 [R,L]

**password protected directory .htaccess file:**

    AuthType Basic
    AuthName ""AuthNameHere""
    require valid-user
    AuthUserFile ""/path/to/password/file""

",apache,.htaccess,,,,01/31/2012 15:13:47,off topic,1,186,7,"Excluding password protected directories in .htaccess file I have a basic .htaccess file that I have in my public_html directory. It is used to rewrite all URLs from mydomain.com to www.mydomain.com.

For some reason, even when I add my password protected directory to my list of directories to not 
rewrite at the top of the file, it throws me to www.mydomain.com/401.shtml when I fail to type in ""www."" in the URL.

**public_html .htaccess file:**

    RewriteEngine On
    
    #directories to not rewrite
    RewriteRule ^(directory1|directory2) - [L]
    
    #force http://www. to make sure SESSION data is always the same
    RewriteCond %{HTTPS} off
    RewriteCond %{HTTP_HOST} !^www\.
    RewriteRule ^(.*)$ http://www.mydomain.com/$1 [R,L]
    
    #force https://www. to make sure SESSION data is always the same
    RewriteCond %{HTTPS} on
    RewriteCond %{HTTP_HOST} !^www\.
    RewriteRule ^(.*)$ https://www.mydomain.com/$1 [R,L]

**password protected directory .htaccess file:**

    AuthType Basic
    AuthName ""AuthNameHere""
    require valid-user
    AuthUserFile ""/path/to/password/file""

",2
